ch,ch,li,mc,lu,sm,fr,at,be,de,si,hr,nl,cz,va,it,ad,ba,je,gg,hu,sk,pl,me,rs,dk,xk,al,es,im,mk,gb,ro,mt,ie,gr,lt,bg,tn,no,md,pt,lv,by,se,gi,ee,ua,fo,fi,ma,dz,tr,ly,cy,is,lb,ge,gz,ps,il,sy,eg,jo,am,eh,az,ne,iq,mr,ml,sj,td,gl,kw,bf,ir,sa,sn,tm,ng,bj,sd,tg,kz,gm,bh,cm,gh,gn,uz,qa,gw,cv,ci,er,cf,sl,pm,lr,ae,gq,dj,tj,ye,om,af,et,st,kg,cg,ga,pk,ug,cd,rw,so,ru,ke,bi,bm,tz,ao,np,mn,in,zm,ca,ag,ai,gp,mw,kn,ms,dm,vg,bt,mq,bb,vi,lc,sc,pr,vc,km,gd,tc,bd,gf,yt,tt,cn,zw,do,bs,sr,ht,mz,na,bw,mv,gy,cu,us,lk,an,mm,sh,aw,jm,mg,ve,ky,sz,io,kp,la,za,ls,re,th,mu,kr,br,co,hn,bz,ni,pa,mo,hk,gt,cr,sv,kh,jp,mx,vn,tw,ec,my,bo,pe,py,sg,ph,bn,cc,uy,id,bv,cx,mp,ar,pw,gs,gu,cl,tf,hm,fk,tl,fm,aq,mh,pg,nr,au,sb,ki,pn,tv,tk,vu,pf,wf,ws,as,nc,fj,nu,ck,to,nf,nz
ci,ci,lr,gh,gn,bf,sl,tg,bj,ml,gw,sn,gm,ng,st,mr,ne,gq,cm,eh,ga,cv,dz,cg,ma,td,cf,gi,ly,cd,tn,ao,pt,sh,es,mt,sd,ad,rw,bi,va,it,mc,ug,na,zm,fr,eg,sm,gr,al,ch,me,hr,ba,li,mk,je,gg,bw,xk,si,tz,rs,zw,lu,at,be,ke,gz,il,bg,mw,er,hu,ps,cy,jo,nl,et,de,cz,ie,sk,lb,ro,im,za,gf,dj,gb,tr,mz,pl,sy,md,ls,sz,dk,sr,br,sa,ua,so,iq,km,lt,gy,bb,ye,by,no,kw,yt,fo,lv,lc,mq,tt,vc,dm,ge,gd,am,ag,se,gp,ms,ee,bh,kn,qa,ai,az,mg,is,vg,pm,vi,ae,fi,bm,ir,pr,py,ve,om,sc,bo,uy,bv,an,aw,do,tc,ht,tm,re,gs,mu,gl,co,uz,jm,bs,cu,ar,pe,sj,af,kz,ec,pk,ky,pa,tj,fk,cl,cr,kg,ni,mv,io,hn,bz,sv,in,aq,gt,lk,us,tf,np,hm,ca,bt,bd,ru,mx,mn,mm,cn,th,cc,la,my,kh,sg,vn,cx,mo,hk,kp,kr,tw,bn,id,pn,ph,jp,tl,au,pw,mp,pf,gu,nz,pg,ck,fm,nf,nu,ki,to,as,nc,mh,ws,sb,tk,vu,wf,nr,fj,tv
ck,ck,nu,pf,as,ws,to,tk,wf,ki,fj,tv,nz,pn,nf,vu,nc,nr,sb,mh,pg,fm,au,gu,mp,pw,mx,tl,cl,gt,sv,fk,bz,ni,cr,hn,ec,ar,pe,jp,aq,pa,us,ph,id,co,bn,ky,kr,tw,ca,bo,uy,jm,gs,cx,cu,kp,py,bs,hm,aw,ht,hk,mo,an,ve,tc,do,sg,vn,tf,cc,my,kh,pr,br,vi,vg,tt,gy,gd,vc,kn,ai,ms,bv,gp,lc,dm,mq,ag,la,th,bb,sr,bm,gf,cn,mn,mm,ru,pm,bd,bt,gl,lk,np,io,sj,mu,re,in,mv,sh,za,ls,is,kg,sz,mg,tj,kz,pk,fo,na,bw,af,sc,mz,uz,cv,yt,zw,fi,km,no,se,ie,gb,tm,im,ee,mw,dk,lv,zm,gw,gm,lt,sn,gg,sl,om,je,by,nl,ao,lr,be,ir,tz,ae,de,gn,pl,lu,eh,pt,az,so,mr,fr,cz,qa,ge,ua,ci,am,bh,es,sk,ye,ke,ch,li,md,gi,at,ma,ad,bi,hu,kw,cd,si,rw,ro,mc,st,gh,hr,iq,sm,ga,dj,ml,ug,sa,et,rs,ba,bf,tg,bg,tr,cg,gq,va,it,me,xk,sy,bj,mk,al,er,lb,dz,cy,gr,jo,ps,ng,il,gz,cm,tn,mt,cf,sd,ne,eg,td,ly
cl,cl,ar,uy,py,fk,bo,pe,br,gs,ec,co,sr,gy,ve,gf,pa,cr,tt,an,aw,gd,pn,vc,bb,ni,lc,aq,mq,dm,sv,hn,ms,bv,gp,ag,kn,sh,jm,pr,vi,gt,do,vg,ai,ht,bz,ky,tc,cu,bs,mx,bm,cv,pf,gw,sl,lr,gm,sn,gn,ci,za,us,ck,na,gh,ls,st,mr,tg,bf,eh,bw,nz,bj,ao,ml,pm,ga,gq,sz,nu,hm,zw,ng,cg,to,tf,as,cm,zm,cd,ws,ma,ne,mz,tk,dz,ki,wf,nf,gi,mw,fj,pt,cf,ca,bi,rw,es,td,tz,mg,nc,ug,tv,tn,ad,km,yt,ly,re,ie,gg,vu,je,fr,ke,mu,im,mc,sd,mt,gb,is,be,va,ch,it,gl,lu,li,sm,nl,fo,hr,de,si,at,et,ba,sb,al,gr,me,dk,au,eg,cz,nr,xk,mk,so,rs,hu,er,no,sc,mh,dj,sk,pl,bg,ro,gz,il,se,cy,ps,jo,lt,md,lb,lv,ee,ye,tr,by,ua,fi,sy,sa,io,sj,pg,iq,kw,bh,ge,qa,am,cc,ae,fm,om,tl,az,cx,mv,ir,gu,tm,lk,mp,pw,id,sg,uz,af,pk,kz,my,bn,in,tj,kg,ru,ph,jp,kh,np,vn,th,bd,mm,bt,la,tw,kp,kr,mo,hk,mn,cn
cm,cm,ng,gq,ga,cg,cf,st,bj,td,ne,tg,gh,bf,cd,ci,sd,ml,ao,ly,rw,bi,ug,lr,gn,dz,sl,zm,eg,mr,tz,ke,tn,sn,gw,gm,et,er,mt,eh,mw,dj,ma,na,zw,gz,il,bw,jo,ps,gr,gi,so,cy,lb,al,it,va,mz,mk,sa,me,xk,es,ye,ad,sm,cv,mc,sy,km,ba,pt,bg,rs,tr,hr,sh,yt,sz,iq,si,za,ch,kw,fr,li,ls,ro,at,hu,bh,qa,sk,md,cz,lu,ae,mg,je,be,de,am,gg,ua,om,ge,sc,pl,nl,az,ir,by,lt,im,dk,ie,gb,lv,re,ee,mu,tm,se,no,fi,fo,uz,af,pk,mv,io,kz,tj,is,bv,kg,gf,in,br,lk,sr,pm,sj,np,bb,gy,lc,mq,dm,vc,gl,tt,ag,gd,gp,ms,kn,ai,gs,bm,tf,vg,py,vi,uy,bt,bd,pr,ve,bo,hm,an,do,aw,mm,tc,ht,aq,ar,fk,ru,mn,co,cc,bs,th,cn,jm,cu,la,pe,my,cl,ky,ec,kh,sg,pa,vn,cx,cr,ni,hn,mo,hk,bz,sv,ca,us,gt,id,bn,tw,kp,kr,ph,mx,jp,tl,pw,au,mp,gu,pg,fm,pn,nz,sb,nf,nc,nr,vu,mh,pf,ck,fj,to,tv,nu,wf,ws,as,tk,ki
cn,cn,mn,bt,mm,mo,hk,la,bd,np,kp,tw,kr,th,vn,kh,kg,ru,tj,in,jp,ph,pk,af,kz,uz,my,bn,sg,lk,tm,id,pw,mp,ir,gu,mv,az,om,ae,am,qa,cx,bh,ge,kw,cc,iq,tl,fm,sa,io,sy,sj,ye,ua,tr,fi,by,ee,lb,lv,md,jo,lt,ps,cy,pg,il,gz,se,ro,bg,pl,dj,sk,er,sc,hu,so,rs,eg,no,mk,xk,cz,gr,me,dk,al,et,ba,at,si,hr,de,sm,au,mh,nl,li,fo,lu,it,va,ch,nr,be,sb,sd,mt,gl,is,gb,mc,ke,im,mu,fr,ly,je,gg,re,ie,yt,km,tn,ad,ug,mg,tz,td,vu,rw,es,bi,cf,tv,nc,mw,pt,gi,dz,ca,ne,mz,cd,ma,zm,cm,fj,nf,cg,wf,ng,zw,ki,tk,tf,gq,ga,sz,hm,ws,ao,ml,bj,as,bw,to,bf,pm,eh,tg,st,mr,ls,gh,nu,na,nz,za,ci,gn,sn,gm,us,lr,sl,gw,ck,cv,bm,pf,mx,bs,tc,cu,sh,bv,ky,ai,vg,vi,ht,do,pr,kn,ag,gp,bz,ms,jm,gt,dm,mq,hn,aq,lc,bb,sv,vc,gd,ni,aw,tt,an,cr,pn,gf,pa,sr,gy,ve,co,ec,gs,br,pe,bo,fk,py,uy,ar,cl
co,co,ec,pa,ve,aw,an,cr,ni,pe,jm,tt,ht,gd,do,gy,vc,pr,hn,lc,ky,mq,vi,dm,vg,bb,ms,kn,sv,gp,cu,tc,ag,ai,sr,bz,gt,bs,gf,bo,br,bm,py,mx,us,cl,uy,ar,pm,cv,ca,fk,gm,gw,pn,sn,eh,sl,mr,gn,lr,gs,ma,ci,pt,sh,ml,gl,gi,is,bf,ie,es,gh,im,tg,gg,je,gb,dz,fo,bj,ad,pf,fr,be,nl,lu,mc,st,ne,ch,tn,ng,no,li,dk,de,gq,sm,va,it,at,ga,cm,si,mt,cz,hr,bv,sj,ck,se,ba,pl,sk,hu,ly,me,cg,al,aq,rs,fi,xk,lt,ee,lv,mk,td,gr,ao,ro,by,bg,na,cf,ki,md,cd,ua,nu,as,tk,za,ws,bw,eg,cy,to,tr,zm,sd,ls,gz,wf,il,ps,lb,zw,rw,bi,jo,sz,sy,ug,ge,fj,tv,nz,am,mw,tz,mz,iq,az,er,ke,et,mh,ru,sa,kw,dj,nf,kz,ir,km,bh,nr,vu,tm,qa,nc,yt,so,ye,uz,mg,ae,om,hm,tf,sb,tj,kg,af,mn,re,jp,sc,mu,pk,kp,fm,kr,mp,gu,cn,np,pg,in,bt,au,io,mv,bd,tw,pw,hk,mm,mo,lk,la,ph,th,tl,vn,kh,bn,cc,my,id,sg,cx
cr,cr,pa,ni,hn,sv,gt,bz,ky,jm,co,ec,cu,aw,ht,an,do,bs,tc,ve,pr,vi,vg,pe,kn,ai,gd,ms,tt,vc,gp,dm,ag,lc,mx,mq,bb,gy,sr,bm,us,gf,bo,br,py,pm,cl,ca,uy,ar,pn,cv,fk,gl,gm,gw,sn,eh,pf,mr,is,sl,pt,gn,lr,ie,ma,gi,fo,gs,im,es,gb,gg,je,ci,ml,sh,ad,fr,bf,ck,be,dz,gh,nl,lu,no,tg,dk,mc,sj,ch,bj,de,li,ki,tn,se,sm,va,it,at,cz,ne,as,si,hr,nu,tk,pl,fi,st,ws,mt,ng,ee,ba,sk,lv,hu,lt,me,rs,gq,al,xk,by,cm,to,mk,ly,ga,wf,ro,gr,bv,bg,md,aq,ua,td,fj,cg,tv,ao,cf,mh,nz,na,tr,cy,cd,eg,gz,lb,ru,ps,il,ge,nr,za,jo,sy,nf,sd,bw,vu,am,nc,az,zm,rw,ls,bi,iq,zw,ug,kz,sz,sb,er,kw,tz,mw,jp,sa,tm,mz,ke,uz,et,ir,kp,dj,mn,bh,fm,qa,mp,kg,kr,tj,ye,gu,ae,so,km,af,om,yt,mg,pk,pg,hm,cn,tf,pw,tw,sc,re,np,au,mu,bt,hk,mo,in,ph,bd,mm,la,tl,vn,mv,th,io,kh,lk,bn,id,my,sg,cx,cc
cu,cu,ky,jm,bs,tc,ht,do,hn,bz,pr,ni,aw,an,vi,vg,cr,sv,gt,pa,ai,kn,ms,gp,ag,bm,dm,co,mq,lc,vc,gd,ve,tt,bb,us,mx,ec,gy,sr,gf,pm,pe,bo,ca,br,py,cv,gl,cl,is,uy,eh,gm,sn,gw,ie,pt,ar,mr,fo,ma,im,gb,gi,gg,es,je,sl,gn,pn,lr,fr,ad,be,nl,ml,no,lu,dk,ci,dz,sj,ch,mc,de,li,bf,se,gh,fk,sm,cz,at,va,tn,it,tg,si,hr,fi,pl,bj,ee,lv,sk,lt,ba,hu,mt,ne,sh,pf,me,rs,by,xk,al,mk,ro,ng,gr,gs,md,bg,st,ly,ua,cm,gq,ga,td,ck,ki,tr,cg,cy,cf,eg,lb,gz,ge,ps,il,ru,tk,as,sy,jo,am,nu,ws,ao,az,cd,sd,iq,bv,wf,kz,na,to,tv,mh,kw,rw,tm,fj,bi,aq,uz,ug,sa,er,ir,bw,zm,za,bh,mn,qa,zw,et,kg,dj,jp,tj,tz,nr,ke,kp,ls,ae,mw,af,ye,sz,nz,om,kr,mz,vu,so,pk,nf,nc,mp,cn,sb,km,fm,yt,gu,np,mg,bt,tw,sc,in,bd,hk,mo,mm,re,pg,pw,mu,la,ph,hm,tf,mv,th,lk,vn,kh,io,au,bn,tl,my,id,sg,cx,cc
cv,cv,gm,sn,gw,eh,mr,sl,gn,lr,ml,ci,ma,bf,gh,tg,gi,bj,dz,pt,es,ne,gf,ng,sr,st,ad,bb,tn,mq,lc,dm,gy,vc,ag,gp,tt,ms,cm,gd,gq,kn,fr,ai,je,gg,mc,vg,ga,vi,ie,mt,ly,bm,va,it,pr,ch,pm,br,td,im,be,sm,lu,li,sh,gb,cg,ve,nl,an,hr,do,si,aw,de,at,ba,cf,tc,al,me,ht,gr,cz,xk,mk,rs,hu,fo,dk,sk,is,pl,cd,ao,bg,no,ro,bs,co,bo,jm,cu,eg,py,sd,md,lt,ky,se,cy,lv,gz,by,ua,il,ee,ps,pa,rw,tr,lb,ec,pe,jo,bi,gl,na,uy,ug,fi,cr,sy,zm,ni,hn,bw,er,bz,tz,sv,ge,iq,zw,ke,et,gt,am,dj,mw,sa,za,az,ar,sj,us,kw,ls,mz,cl,sz,ye,bh,so,qa,gs,ir,ca,km,ae,mx,bv,yt,fk,om,tm,mg,uz,kz,sc,af,tj,pk,kg,re,mu,aq,ru,in,mv,io,np,mn,lk,bt,tf,bd,hm,pn,cn,mm,la,th,kp,kr,kh,cc,my,mo,hk,vn,jp,sg,tw,pf,cx,bn,ph,id,ck,ki,mp,as,nu,tk,pw,gu,ws,tl,nz,to,mh,wf,fm,tv,au,fj,nr,nf,pg,vu,nc,sb
cx,cx,cc,sg,id,my,bn,tl,kh,vn,th,ph,au,la,lk,mo,io,mm,hk,pw,mv,tw,bd,pg,in,bt,np,gu,cn,mu,mp,fm,tf,re,hm,sc,kr,sb,pk,kp,jp,af,mg,mn,nc,om,tj,kg,yt,vu,km,nf,ae,so,nr,ye,qa,uz,bh,tm,ir,dj,nz,mh,et,kz,mz,ke,sa,kw,mw,tz,er,tv,sz,fj,ru,iq,az,ug,zw,ls,wf,am,bi,rw,zm,to,sy,ge,bw,jo,sd,za,ps,il,lb,gz,ws,tk,nu,eg,tr,as,cy,cd,na,aq,ki,ao,cf,ua,bv,md,cg,td,bg,ck,ro,by,gr,mk,ly,xk,rs,al,ga,lv,lt,ee,me,fi,cm,hu,sk,gq,ba,pl,mt,se,hr,si,cz,at,ng,sj,st,it,va,sm,ne,pf,tn,de,li,dk,no,ch,mc,lu,nl,bj,be,tg,fr,dz,ad,gs,gh,sh,bf,gb,je,fo,gg,im,es,ml,ci,ie,gi,is,ma,pt,gl,lr,fk,gn,pn,sl,mr,eh,sn,gw,gm,ca,ar,cv,uy,cl,pm,py,br,us,mx,bo,bm,gf,pe,sr,gt,gy,bz,bs,bb,sv,ag,mq,gp,dm,lc,ai,ms,kn,vc,ec,tt,gd,hn,vg,vi,cu,tc,ni,ky,pr,cr,do,ht,ve,jm,pa,co,an,aw
cy,cy,lb,ps,gz,tr,il,sy,jo,eg,iq,bg,gr,am,ge,mk,al,az,xk,ro,md,rs,kw,me,ua,ba,sa,mt,hu,ly,sk,ir,hr,bh,it,va,si,qa,sm,at,by,pl,cz,tn,er,lt,tm,ae,li,mc,ch,sd,lv,de,td,ye,om,ee,lu,dj,uz,ad,fr,be,nl,dk,et,se,fi,dz,kz,af,ne,je,es,gg,no,tj,pk,cf,gi,so,gb,im,kg,pt,ma,ug,cm,ie,ng,ke,fo,rw,ml,bj,bi,cg,bf,gq,tg,cd,mr,eh,ga,tz,gh,in,sj,is,st,np,sc,ci,gn,sn,km,mw,zm,ao,bt,lr,mv,gm,sl,yt,gw,bd,lk,ru,gl,mn,mz,zw,cv,io,mg,mm,cn,bw,na,mu,re,sz,la,th,ls,pm,za,kh,mo,vn,hk,my,kp,sh,sg,kr,tw,cc,bm,jp,bn,ph,cx,ca,id,ag,gp,ai,bb,ms,gf,kn,dm,mq,lc,vg,vi,vc,gd,sr,pr,tt,gy,tc,do,tf,bs,ht,an,bv,aw,cu,us,ve,br,pw,hm,jm,mp,tl,ky,gu,co,hn,bz,pa,py,ni,bo,cr,gt,sv,fm,uy,gs,mx,ec,pe,pg,au,aq,ar,fk,cl,mh,nr,sb,vu,nc,tv,nf,ki,fj,tk,wf,ws,nz,as,to,nu,pn,ck,pf
cz,cz,at,sk,pl,de,si,hu,hr,li,ch,lu,ba,sm,nl,rs,be,dk,lt,ro,me,xk,va,mc,it,by,md,lv,al,mk,fr,bg,ua,ee,se,no,je,gr,gg,ad,gb,im,fi,mt,ie,es,tn,fo,tr,cy,pt,gi,ge,lb,sy,am,ps,gz,is,ly,il,dz,az,ma,jo,eg,iq,sj,kw,ne,tm,ir,kz,gl,eh,td,sa,uz,mr,ml,bh,qa,sd,ae,er,bf,tj,af,ng,kg,bj,om,cm,sn,tg,cf,ye,dj,gh,gm,pk,gn,gw,et,ci,pm,cv,sl,ru,lr,gq,cg,st,ug,ga,so,rw,ke,cd,bi,mn,np,in,tz,bt,bm,ao,bd,cn,ca,zm,sc,mw,km,mv,mm,yt,lk,ai,ag,gp,kn,ms,vg,dm,zw,vi,mq,bb,lc,mz,pr,vc,tc,kp,gd,bw,na,bs,do,la,tt,gf,mg,us,ht,io,th,sr,kr,cu,gy,an,sh,aw,sz,jm,mo,hk,ky,re,mu,ve,kh,ls,jp,za,vn,tw,my,bz,hn,co,ni,br,pa,gt,sg,mx,cr,sv,ph,bn,ec,cc,bo,id,pe,py,cx,mp,pw,gu,uy,bv,tf,tl,fm,ar,gs,hm,cl,pg,mh,fk,nr,aq,au,sb,ki,tv,vu,tk,pn,wf,nc,ws,as,fj,pf,nu,to,nf,ck,nz
de,de,lu,nl,cz,be,li,at,ch,dk,pl,si,sk,hr,hu,fr,sm,mc,je,gg,ba,lt,gb,va,no,it,im,lv,se,rs,me,ad,ro,by,xk,ee,ie,al,md,mk,bg,fi,ua,fo,gr,es,mt,tn,pt,gi,is,tr,cy,ma,ge,dz,lb,ly,sy,am,ps,gz,sj,il,az,jo,eg,iq,gl,eh,ne,mr,kw,ml,kz,tm,td,ir,uz,sa,bh,bf,qa,sd,sn,ng,bj,pm,er,gm,tg,ae,tj,cm,kg,gh,af,gn,gw,cv,cf,ci,om,sl,ye,dj,pk,lr,et,ru,gq,st,cg,ga,ug,so,rw,cd,ke,bm,bi,mn,np,ca,in,tz,ao,bt,cn,bd,ai,ag,gp,zm,kn,ms,vg,dm,vi,mq,bb,lc,mw,sc,pr,tc,vc,gd,km,bs,do,tt,mm,gf,us,mv,yt,ht,lk,zw,cu,sr,mz,kp,gy,an,aw,na,bw,jm,ky,la,mg,ve,kr,sh,io,th,sz,mo,hk,jp,bz,ls,hn,re,za,mu,kh,co,ni,tw,vn,pa,gt,br,mx,sv,cr,my,ec,sg,ph,bo,pe,bn,py,cc,id,mp,cx,uy,gu,pw,bv,ar,fm,tf,cl,tl,gs,hm,fk,mh,pg,nr,aq,au,sb,ki,tv,tk,pn,vu,wf,ws,pf,as,nc,fj,nu,ck,to,nf,nz
dj,dj,et,er,ye,so,sd,sa,ke,ug,qa,ae,om,bh,kw,eg,rw,jo,tz,bi,il,sc,gz,ps,iq,cf,lb,ir,sy,td,km,cy,yt,cd,mw,tr,ly,am,az,zm,cg,cm,ge,mg,pk,tm,mz,mv,af,gr,ga,ng,zw,gq,ao,ne,bg,io,mk,mt,uz,al,re,mu,in,xk,me,tj,rs,ro,tn,md,st,ua,lk,bw,ba,bj,it,sz,va,hu,hr,kg,tg,sm,sk,dz,kz,si,na,np,at,gh,bf,by,ls,mc,cz,pl,li,ml,ch,lt,za,bd,ad,lv,de,bt,ci,lu,fr,ee,gi,be,es,ma,nl,dk,gn,se,fi,lr,mm,mr,je,pt,gg,sl,eh,no,sn,im,gb,gm,gw,th,ie,la,cc,my,cn,kh,fo,sg,mn,sh,vn,cv,tf,sj,cx,ru,is,mo,hk,hm,bn,id,bv,tw,ph,gl,kp,kr,tl,pm,jp,pw,aq,gs,gf,au,br,sr,bm,mp,bb,gu,mq,ag,dm,lc,gp,gy,ms,vc,kn,ai,gd,tt,vg,pg,vi,uy,pr,py,fm,fk,do,ve,ca,tc,an,bo,aw,ht,ar,bs,cu,jm,co,ky,cl,us,pe,sb,pa,ec,cr,hn,ni,bz,nr,nc,mh,sv,gt,vu,nf,nz,mx,tv,fj,wf,to,tk,ws,ki,nu,as,ck,pn,pf
dk,dk,no,nl,de,se,be,lu,pl,gb,cz,lt,im,lv,ee,li,at,ch,sk,je,gg,fi,fo,ie,si,by,hu,fr,hr,sm,mc,ba,ro,rs,va,it,md,ad,me,ua,xk,is,al,mk,bg,es,gr,pt,mt,sj,tn,gi,tr,ge,gl,cy,ma,am,lb,dz,sy,az,ps,gz,ly,il,jo,iq,eg,kz,eh,tm,kw,uz,mr,ir,ne,ml,pm,td,sa,bh,qa,tj,kg,bf,af,ru,sn,ae,sd,gm,er,ng,bj,cv,tg,gw,pk,om,gn,cm,gh,ci,ye,cf,sl,dj,lr,et,gq,mn,bm,st,ca,cg,ga,ug,np,so,rw,ke,cd,in,bi,bt,cn,ai,bd,ag,gp,kn,vg,ms,tz,vi,dm,mq,pr,tc,us,bb,lc,bs,ao,vc,do,gd,ht,mm,kp,tt,cu,zm,sc,gf,mw,mv,lk,jm,sr,an,aw,km,ky,kr,gy,yt,la,ve,zw,th,jp,mz,mo,hk,na,bw,bz,hn,io,mg,tw,mx,ni,sh,gt,kh,co,pa,vn,sv,cr,sz,re,mu,br,ls,za,my,ec,ph,sg,bo,bn,pe,mp,py,id,cc,gu,pw,cx,uy,fm,bv,tl,ar,cl,mh,tf,gs,pg,hm,nr,fk,ki,sb,au,tv,aq,tk,vu,pn,wf,ws,as,pf,fj,nc,nu,ck,to,nf,nz
dm,dm,mq,ms,lc,ag,gp,kn,vc,bb,gd,ai,vg,vi,tt,pr,an,aw,do,ve,gy,ht,tc,sr,gf,jm,cu,co,bm,bs,ky,pa,cr,ni,ec,hn,bz,sv,gt,pe,br,bo,pm,cv,us,py,mx,gm,gw,sn,eh,mr,uy,sl,gn,lr,ma,cl,pt,ca,gi,ar,ml,ci,es,ie,is,gl,bf,gg,im,je,dz,gb,gh,ad,fo,fr,tg,bj,be,nl,lu,sh,mc,ch,tn,li,ne,dk,de,no,fk,sm,va,it,ng,st,at,si,mt,hr,cz,ba,se,gq,pl,cm,hu,sk,me,gs,ly,al,ga,sj,rs,xk,lt,mk,lv,ee,fi,gr,pn,ro,td,by,bg,cg,md,ua,cf,ao,cd,eg,cy,tr,gz,na,il,lb,ps,sd,jo,bv,sy,ge,rw,bi,am,bw,zm,pf,za,ug,iq,az,zw,er,ls,tz,aq,kw,sa,et,mw,ke,sz,dj,mz,kz,ir,bh,ru,tm,qa,ck,ye,uz,so,ae,km,ki,om,yt,tj,kg,af,as,mg,tk,nu,ws,pk,mn,sc,to,wf,re,tv,fj,mu,mh,kp,np,jp,nz,cn,in,tf,kr,hm,bt,nr,mv,bd,nf,io,vu,nc,lk,mm,mp,sb,tw,fm,gu,la,hk,mo,th,vn,kh,ph,pw,pg,my,sg,cc,bn,au,id,cx,tl
do,do,ht,tc,pr,vi,vg,aw,an,ai,jm,kn,cu,ms,gp,ag,dm,bs,mq,ky,lc,vc,gd,bb,tt,ve,bm,pa,co,ni,hn,cr,bz,gy,sv,gt,sr,ec,gf,pe,us,pm,mx,bo,br,py,cv,ca,gm,uy,eh,gw,sn,cl,gl,mr,pt,is,sl,ar,ma,ie,gn,gi,es,lr,im,fo,gg,gb,je,ml,ci,ad,fr,dz,be,bf,nl,lu,gh,no,mc,ch,dk,tg,li,de,bj,pn,fk,tn,sm,va,it,sj,sh,at,cz,se,si,hr,ne,mt,pl,ba,sk,hu,fi,ng,ee,lv,lt,me,st,rs,al,xk,gs,mk,ly,by,gr,ro,gq,cm,bg,md,ga,ua,td,pf,cg,cf,tr,cy,eg,ao,gz,lb,ps,il,cd,ge,jo,sy,sd,am,na,bv,ck,az,iq,ki,ru,rw,bi,bw,ug,zm,za,kz,kw,er,aq,as,sa,tk,zw,nu,ws,tm,ir,et,ls,tz,uz,dj,ke,bh,mw,qa,sz,to,wf,mz,ye,ae,kg,tj,so,tv,om,af,fj,mn,mh,km,pk,yt,kp,jp,mg,nz,nr,kr,cn,sc,vu,nf,np,nc,re,mp,bt,in,sb,mu,fm,gu,bd,tf,hm,tw,mm,mv,hk,mo,la,lk,io,pw,th,pg,ph,vn,kh,my,bn,au,sg,id,tl,cc,cx
dz,dz,ma,tn,gi,ml,ne,es,mt,mr,eh,ly,pt,ad,bf,mc,va,it,sm,fr,bj,tg,ch,al,gr,ng,li,sn,hr,td,gh,ba,me,si,gn,mk,xk,je,gm,ci,gg,at,lu,rs,be,gw,cm,sl,hu,lr,de,cz,bg,nl,sk,ro,eg,ie,cv,im,pl,gb,gq,cy,cf,st,md,gz,dk,il,ps,lb,tr,jo,ga,ua,sd,cg,lt,by,sy,no,lv,se,fo,ee,iq,ge,fi,cd,am,er,sa,is,az,ug,kw,rw,et,dj,bi,ao,bh,qa,ke,ir,ye,ae,tz,so,zm,pm,tm,om,gl,sj,mw,uz,sh,kz,na,zw,bw,af,bm,mz,km,gf,tj,pk,bb,yt,ag,gp,dm,mq,ms,lc,ai,kn,sr,kg,vc,gd,vg,tt,vi,sc,sz,gy,za,pr,ls,mg,do,tc,br,an,ht,ve,aw,bs,in,np,cu,re,ru,jm,mv,mu,ky,co,io,ca,bt,lk,bo,py,mn,bd,us,pa,hn,ni,cr,uy,ec,bz,bv,pe,cn,mm,sv,gt,gs,la,ar,th,mx,cl,kp,kh,fk,my,mo,vn,hk,tf,kr,sg,cc,tw,hm,aq,jp,cx,bn,ph,id,pw,mp,tl,gu,fm,pn,au,pg,mh,nr,pf,sb,ki,tv,tk,vu,ck,nc,as,ws,wf,nz,nf,nu,fj,to
ec,ec,co,pe,pa,cr,ve,ni,aw,an,hn,sv,jm,gy,bo,tt,gt,ky,bz,ht,gd,do,vc,sr,pr,lc,cu,mq,bb,dm,vi,vg,tc,ms,kn,gp,ag,ai,gf,bs,br,py,cl,mx,bm,uy,ar,us,fk,pm,pn,cv,ca,gs,gw,gm,sn,sl,eh,lr,gn,sh,mr,pf,ci,ma,ml,pt,gl,gi,bf,gh,is,tg,es,ie,bj,ck,dz,im,gg,je,gb,fo,bv,ad,fr,st,aq,be,ne,ng,nl,lu,mc,gq,ch,tn,ga,li,no,dk,ki,de,cm,nu,as,va,sm,it,mt,at,tk,ws,si,hr,cz,cg,sj,se,na,ba,ao,ly,to,pl,hu,sk,me,td,al,rs,xk,fi,wf,lt,ee,lv,za,mk,gr,cf,cd,ro,by,bw,bg,fj,nz,md,ls,tv,ua,zm,zw,sz,eg,bi,rw,sd,cy,tr,nf,gz,ug,il,mh,ps,lb,mw,mz,jo,tz,sy,vu,nc,ge,nr,ke,am,iq,er,az,et,hm,ru,dj,sb,km,sa,kw,tf,yt,mg,so,kz,bh,ir,ye,qa,tm,uz,ae,re,fm,om,mu,jp,sc,tj,kg,mp,af,mn,kp,gu,pg,pk,kr,au,cn,pw,np,io,in,tw,mv,bt,tl,bd,hk,mo,ph,lk,mm,la,cc,th,vn,bn,cx,id,kh,my,sg
